INDIR,FOLDER,IN FILE,Year,OFFSET,DURATION,Fmin,Fmean,Fmax,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,TOP1MATCH*,TOP1DIST,TOP2MATCH,TOP2DIST,TOP3MATCH,TOP3DIST,VOCALIZATIONS,MANUAL ID,Lat,Long,Main Habitat,REVIEW USERID,INPATHMD5
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183323_000.wav,2023,2.460719,1.08359,38402.031,39067.719,40086.441,21/03/2023,33:25.5,18,21/03/2023,33:25.5,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,nYytv3Psj9P+c2qveWTetg==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_182740_000.wav,2023,0.110687,5.08845,38846.02,40458.719,46313.746,21/03/2023,27:40.1,18,21/03/2023,27:40.1,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,Mhdyfhas46AAY+YDx9/75g==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183159_000.wav,2023,0.000574,4.886038,38654.039,39736.027,42603.258,21/03/2023,18:31:59,18,21/03/2023,6:31:59,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,m8/fyx5Pf6eeFgmnRTyMAg==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183332_000.wav,2023,0.105099,4.004653,34144.305,35101.711,37318.621,21/03/2023,33:32.1,18,21/03/2023,33:32.1,6,nocluster,0,,0,,0,1,Scot and Goulds,-27.524301,153.494432,Peat Swamp,,CCM9p3UProB0CgRuDlMOKw==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183427_000.wav,2023,0.203118,2.536276,39698.879,40574.574,43022.492,21/03/2023,34:27.2,18,21/03/2023,34:27.2,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,ybt7a4p9JEvQ/GoHQr8BfQ==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183427_000.wav,2023,3.28116,0.566705,38716.445,39157.836,40274.859,21/03/2023,34:30.3,18,21/03/2023,34:30.3,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,ybt7a4p9JEvQ/GoHQr8BfQ==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183254_000.wav,2023,0.000608,0.456696,38109.062,38386.188,38748.922,21/03/2023,18:32:54,18,21/03/2023,6:32:54,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,vPNExxWNESDqnfZaPR2oFA==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183221_000.wav,2023,0.000617,7.283984,38419.746,39588.582,43270.996,21/03/2023,18:32:21,18,21/03/2023,6:32:21,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,d43Njf7wmD2G+/YgJFwEhQ==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183221_000.wav,2023,7.789989,1.950962,38322.645,38772.641,39577.23,21/03/2023,32:28.8,18,21/03/2023,32:28.8,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,d43Njf7wmD2G+/YgJFwEhQ==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183353_000.wav,2023,0.00057,2.019232,37622.051,38403.672,40059.121,21/03/2023,18:33:53,18,21/03/2023,6:33:53,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,K4AvNsvdgWtsQUfO1eodyQ==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183353_000.wav,2023,2.63219,2.488047,38423.633,40127.48,46220.621,21/03/2023,33:55.6,18,21/03/2023,33:55.6,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,K4AvNsvdgWtsQUfO1eodyQ==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183353_000.wav,2023,5.690144,1.541627,38147.879,38685.828,39683.371,21/03/2023,33:58.7,18,21/03/2023,33:58.7,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,K4AvNsvdgWtsQUfO1eodyQ==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183353_000.wav,2023,8.617299,3.852794,38246.535,38756.895,39645.738,21/03/2023,34:01.6,18,21/03/2023,34:01.6,6,nocluster,0,,0,,0,1,SCot,-27.524301,153.494432,Peat Swamp,,K4AvNsvdgWtsQUfO1eodyQ==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183414_000.wav,2023,0.000579,5.336945,37485.062,38690.402,42695.043,21/03/2023,18:34:14,18,21/03/2023,6:34:14,6,nocluster,0,,0,,0,1,SCot,-27.524301,153.494432,Peat Swamp,,MhZCT8/oaYCh5k+v1pHGeA==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183414_000.wav,2023,6.006207,2.768117,37697.34,38782.883,41130.906,21/03/2023,34:20.0,18,21/03/2023,34:20.0,6,nocluster,0,,0,,0,1,SCot,-27.524301,153.494432,Peat Swamp,,MhZCT8/oaYCh5k+v1pHGeA==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183414_000.wav,2023,9.317094,0.147125,39217.57,40080.148,42159.699,21/03/2023,34:23.3,18,21/03/2023,34:23.3,6,nocluster,0,,0,,0,1,SCot,-27.524301,153.494432,Peat Swamp,,MhZCT8/oaYCh5k+v1pHGeA==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183414_000.wav,2023,9.97328,0.208761,37744.25,38510.5,41054.633,21/03/2023,34:24.0,18,21/03/2023,34:24.0,6,nocluster,0,,0,,0,1,SCot,-27.524301,153.494432,Peat Swamp,,MhZCT8/oaYCh5k+v1pHGeA==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183414_000.wav,2023,10.844884,0.664978,37145.926,38009.754,39911.855,21/03/2023,34:24.8,18,21/03/2023,34:24.8,6,nocluster,0,,0,,0,1,SCot,-27.524301,153.494432,Peat Swamp,,MhZCT8/oaYCh5k+v1pHGeA==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183435_000.wav,2023,0.000621,0.307255,38424.227,39511.109,42529.434,21/03/2023,18:34:35,18,21/03/2023,6:34:35,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,bt+1d6AYmmPjhulqW55PSQ==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183435_000.wav,2023,2.233467,1.633637,38947.781,39582.715,40718.801,21/03/2023,34:37.2,18,21/03/2023,34:37.2,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,bt+1d6AYmmPjhulqW55PSQ==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183457_000.wav,2023,0.000607,0.783924,38523.785,39978.938,44100.348,21/03/2023,18:34:57,18,21/03/2023,6:34:57,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,jLJmoiL9Fj6fMkglRhKLtA==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183457_000.wav,2023,1.562287,1.858234,36410.531,37342.102,39298.625,21/03/2023,34:58.6,18,21/03/2023,34:58.6,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,jLJmoiL9Fj6fMkglRhKLtA==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183445_000.wav,2023,0.000627,7.556144,31872.213,33355.84,38321.648,21/03/2023,18:34:45,18,21/03/2023,6:34:45,6,nocluster,0,,0,,0,1,Scot and Goulds,-27.524301,153.494432,Peat Swamp,,VUwr5DSj3XM14ThwtWugSQ==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183445_000.wav,2023,8.088722,1.979596,37602.648,38521.066,41025.039,21/03/2023,34:53.1,18,21/03/2023,34:53.1,6,nocluster,0,,0,,0,1,Scot and Goulds,-27.524301,153.494432,Peat Swamp,,VUwr5DSj3XM14ThwtWugSQ==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183613_000.wav,2023,0.000617,1.595985,36878.516,37472.664,38312.586,21/03/2023,18:36:13,18,21/03/2023,6:36:13,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,riUNl7aa+2wZ1MwLT5Z8/A==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183503_000.wav,2023,0.000643,1.261404,37643.039,38655.422,41584.199,21/03/2023,18:35:03,18,21/03/2023,6:35:03,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,48/4aO612ILm5sg7GcRo+A==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183613_000.wav,2023,2.448657,0.437727,36281.734,36575.438,37567.867,21/03/2023,36:15.4,18,21/03/2023,36:15.4,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,riUNl7aa+2wZ1MwLT5Z8/A==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183503_000.wav,2023,3.287395,11.648963,36343.145,37827.285,42294.586,21/03/2023,35:06.3,18,21/03/2023,35:06.3,6,nocluster,0,,0,,0,1,Scot and Goulds,-27.524301,153.494432,Peat Swamp,,48/4aO612ILm5sg7GcRo+A==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183531_000.wav,2023,0.117362,3.985091,38893.27,40312.551,45016.855,21/03/2023,35:31.1,18,21/03/2023,35:31.1,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,Prd/uP/kEqIS1iOq+PsbJg==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183531_000.wav,2023,4.930466,1.511995,38970.898,39760.938,41729.672,21/03/2023,35:35.9,18,21/03/2023,35:35.9,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,Prd/uP/kEqIS1iOq+PsbJg==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183625_000.wav,2023,0.00061,1.027946,38783.52,40494.105,43816.406,21/03/2023,18:36:25,18,21/03/2023,6:36:25,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,di2h1C5diaVuFzpjasHc3Q==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183520_000.wav,2023,0.000539,6.908759,38010.617,39346.391,44403.75,21/03/2023,18:35:20,18,21/03/2023,6:35:20,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,qaR7Yn8qD5bd8+S0uzrurw==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183559_000.wav,2023,0.000587,3.202551,37454.172,37972.512,38987.773,21/03/2023,18:35:59,18,21/03/2023,6:35:59,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,tjTmMi0Qavvl06beq5Z9Lg==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183559_000.wav,2023,4.657263,1.214433,39143.324,39924.797,41722.637,21/03/2023,36:03.7,18,21/03/2023,36:03.7,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,tjTmMi0Qavvl06beq5Z9Lg==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183559_000.wav,2023,6.913869,2.268497,36349.156,37203.875,38837.215,21/03/2023,36:05.9,18,21/03/2023,36:05.9,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,tjTmMi0Qavvl06beq5Z9Lg==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183711_000.wav,2023,0.000558,6.534167,37024.242,37979.664,39942.332,21/03/2023,18:37:11,18,21/03/2023,6:37:11,6,nocluster,0,,0,,0,1, Scot,-27.524301,153.494432,Peat Swamp,,5GfFJleGGwBzIXjlojt7ew==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183711_000.wav,2023,7.84565,1.006458,37644.836,38276.305,39758.914,21/03/2023,37:18.8,18,21/03/2023,37:18.8,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,5GfFJleGGwBzIXjlojt7ew==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183636_000.wav,2023,1.784126,0.552124,38104.527,38507.547,39081.285,21/03/2023,36:37.8,18,21/03/2023,36:37.8,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,oj2oTKYB1e5ZyRo/ftb/kQ==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183818_000.wav,2023,0.000603,6.069665,37130.742,38687.879,45740.102,21/03/2023,18:38:18,18,21/03/2023,6:38:18,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,FXirhNswgcFHA+Bu5mD1Jw==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183818_000.wav,2023,6.779108,1.092482,37969.441,39929.105,46415.148,21/03/2023,38:24.8,18,21/03/2023,38:24.8,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,FXirhNswgcFHA+Bu5mD1Jw==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183818_000.wav,2023,9.127971,2.06664,37165.531,38358.906,41978.195,21/03/2023,38:27.1,18,21/03/2023,38:27.1,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,FXirhNswgcFHA+Bu5mD1Jw==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183915_000.wav,2023,0.000611,2.924711,37813.961,38460.633,39702.359,21/03/2023,18:39:15,18,21/03/2023,6:39:15,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,EMt4kz/z2CwkwDHecqiUYw==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183915_000.wav,2023,3.466732,0.027104,36786.871,37231.281,38563.992,21/03/2023,39:18.5,18,21/03/2023,39:18.5,6,nocluster,0,,0,,0,1,SCot,-27.524301,153.494432,Peat Swamp,,EMt4kz/z2CwkwDHecqiUYw==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183915_000.wav,2023,4.049777,0.168437,36963.078,37858.844,38853.27,21/03/2023,39:19.0,18,21/03/2023,39:19.0,6,nocluster,0,,0,,0,1,SCot,-27.524301,153.494432,Peat Swamp,,EMt4kz/z2CwkwDHecqiUYw==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183900_000.wav,2023,0.000589,2.739084,34456.297,36859.23,42984.609,21/03/2023,18:39:00,18,21/03/2023,6:39:00,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,qn0hm6OoRtbuvwXRU8xBWg==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183900_000.wav,2023,4.24964,1.742225,38965.516,39411.195,40313.512,21/03/2023,39:04.2,18,21/03/2023,39:04.2,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,qn0hm6OoRtbuvwXRU8xBWg==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_184048_000.wav,2023,0.794117,1.3005,38869.105,39302.145,40315.406,21/03/2023,40:48.8,18,21/03/2023,40:48.8,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,TAwdEIuM+/I58YIKz6wE+A==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_184048_000.wav,2023,2.632198,0.150424,37827.375,38163.656,38745.207,21/03/2023,40:50.6,18,21/03/2023,40:50.6,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,TAwdEIuM+/I58YIKz6wE+A==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183949_000.wav,2023,0.136992,6.198592,38087.051,39172.59,42680.625,21/03/2023,39:49.1,18,21/03/2023,39:49.1,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,idUzsLVcqjNQcJiutYVnQw==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183949_000.wav,2023,6.841558,0.889757,37189.645,38133.824,40214.668,21/03/2023,39:55.8,18,21/03/2023,39:55.8,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,idUzsLVcqjNQcJiutYVnQw==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183949_000.wav,2023,8.59917,0.206931,37123.57,37639.82,38659.074,21/03/2023,39:57.6,18,21/03/2023,39:57.6,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,idUzsLVcqjNQcJiutYVnQw==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_184123_000.wav,2023,0.000577,2.519561,38942.113,39642.848,42586.66,21/03/2023,18:41:23,18,21/03/2023,6:41:23,6,nocluster,0,,0,,0,1,SCot,-27.524301,153.494432,Peat Swamp,,u1iYjR0zBXsjNgO7+xp+YQ==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_184123_000.wav,2023,3.042827,2.48853,38007.672,38406.094,39408.891,21/03/2023,41:26.0,18,21/03/2023,41:26.0,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,u1iYjR0zBXsjNgO7+xp+YQ==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183838_000.wav,2023,0.000606,5.51302,37292.855,38425.004,42309.371,21/03/2023,18:38:38,18,21/03/2023,6:38:38,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,VZEdq8pOU2x2eSwd/NA9PA==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183838_000.wav,2023,6.169676,7.001946,36778.734,39466.496,47344.441,21/03/2023,38:44.2,18,21/03/2023,38:44.2,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,VZEdq8pOU2x2eSwd/NA9PA==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_183838_000.wav,2023,13.968614,0.947241,37335.691,39687.547,45465.805,21/03/2023,38:52.0,18,21/03/2023,38:52.0,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,VZEdq8pOU2x2eSwd/NA9PA==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_184147_000.wav,2023,0.080158,0.635728,36511.098,38288.82,41509.273,21/03/2023,41:47.1,18,21/03/2023,41:47.1,6,nocluster,0,,0,,0,1,SCot,-27.524301,153.494432,Peat Swamp,,5A1ehP2vLi6m9A9JpqBwhQ==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_184147_000.wav,2023,1.75509,5.612743,36720.215,41229.945,54655.16,21/03/2023,41:48.8,18,21/03/2023,41:48.8,6,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,5A1ehP2vLi6m9A9JpqBwhQ==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_190349_000.wav,2023,0.000559,1.684771,39487.922,39997.375,41085.777,21/03/2023,19:03:49,19,21/03/2023,7:03:49,7,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,NQ9XArQOSgfV71M7V4XbnQ==
R:\FSHEE\Science\UrbanBats\Acoustics\Bat Acoustic Recordings\ANM100\2023\ANM100 18Mile Swamp 21.3.23\18 mile swamp 21.3.23-22.2.23\output,,ANM100_20230321_190349_000.wav,2023,2.260891,0.495734,39906.023,41684.133,47215.035,21/03/2023,03:51.3,19,21/03/2023,03:51.3,7,nocluster,0,,0,,0,1,Scot,-27.524301,153.494432,Peat Swamp,,NQ9XArQOSgfV71M7V4XbnQ==
